Date,Days_after_First_Cases,Cases_Domestic,Deaths_Domestic,DailyConfirmed_Domestic,DailyDeath_Domestic,Cases_Capital,Deaths_Capital,DailyConfirmed_Capital,DailyDeath_Capital,Cases_NonCapital,Deaths_NonCapital,DailyConfirmed_NonCapital,DailyDeath_NonCapital,Cases_Chungcheong,Deaths_Chungcheong,DailyConfirmed_Chungcheong,DailyDeath_Chungcheong,Cases_Honam,Deaths_Honam,DailyConfirmed_Honam,DailyDeath_Honam,Cases_Gyeongbuk,Deaths_Gyeongbuk,DailyConfirmed_Gyeongbuk,DailyDeath_Gyeongbuk,Cases_Gyeongnam,Deaths_Gyeongnam,DailyConfirmed_Gyeongnam,DailyDeath_Gyeongnam,Cases_Gangwon,Deaths_Gangwon,DailyConfirmed_Gangwon,DailyDeath_Gangwon,Cases_Jeju,Deaths_Jeju,DailyConfirmed_Jeju,DailyDeath_Jeju
2020-11-27,313,29208,516,525,1,15700,212,337,1,13508,304,188,0,1544,17,58,0,1204,7,47,0,7382,202,19,0,1629,25,62,0,570,6,8,0,68,0,3,0
2020-11-28,314,29694,522,486,6,16023,218,323,6,13671,304,163,0,1594,17,50,0,1234,7,30,0,7406,202,24,0,1673,25,44,0,603,6,33,0,70,0,2,0
2020-11-29,315,30107,523,413,1,16286,219,263,1,13821,304,150,0,1634,17,40,0,1277,7,43,0,7426,202,20,0,1706,25,33,0,622,6,19,0,70,0,0,0
2020-11-30,316,30521,526,414,3,16547,220,261,1,13974,306,153,2,1666,18,32,1,1308,7,31,0,7452,202,26,0,1765,27,59,2,630,6,8,0,70,0,0,0
2020-12-01,317,30941,526,420,0,16802,220,255,0,14139,306,165,0,1725,18,59,0,1341,7,33,0,7494,202,42,0,1814,27,49,0,639,6,9,0,70,0,0,0
2020-12-02,318,31434,526,493,0,17158,220,356,0,14276,306,137,0,1759,18,34,0,1378,7,37,0,7514,202,20,0,1857,27,43,0,651,6,12,0,72,0,2,0
2020-12-03,319,31950,529,516,3,17577,222,419,2,14373,307,97,1,1792,18,33,0,1390,7,12,0,7526,203,12,1,1887,27,30,0,659,6,8,0,73,0,1,0
2020-12-04,320,32550,536,600,7,18040,228,463,6,14510,308,137,1,1840,19,48,1,1407,7,17,0,7537,203,11,0,1945,28,58,1,662,6,3,0,75,0,2,0
2020-12-05,321,33109,540,559,4,18440,232,400,4,14669,308,159,0,1882,19,42,0,1434,7,27,0,7562,203,25,0,1985,28,40,0,671,6,9,0,76,0,1,0
2020-12-06,322,33708,545,599,5,18910,235,470,3,14798,310,129,2,1914,19,32,0,1456,7,22,0,7578,203,16,0,2036,28,51,0,682,8,11,2,76,0,0,0
2020-12-07,323,34288,549,580,4,19332,238,422,3,14956,311,158,1,1937,19,23,0,1482,7,26,0,7594,203,16,0,2117,28,81,0,691,9,9,1,76,0,0,0
2020-12-08,324,34850,552,562,3,19714,241,382,3,15136,311,180,0,1971,19,34,0,1512,7,30,0,7606,203,12,0,2218,28,101,0,699,9,8,0,78,0,2,0
2020-12-09,325,35495,555,645,3,20229,243,515,2,15266,312,130,1,2007,19,36,0,1535,7,23,0,7629,203,23,0,2255,28,37,0,703,10,4,1,78,0,0,0
2020-12-10,326,36141,563,646,8,20718,247,489,4,15423,316,157,4,2049,19,42,0,1551,9,16,2,7644,203,15,0,2323,30,68,2,718,10,15,0,87,0,9,0
2020-12-11,327,36814,571,673,8,21230,251,512,4,15584,320,161,4,2086,19,37,0,1565,9,14,0,7670,203,26,0,2405,32,82,2,729,11,11,1,92,0,5,0
2020-12-12,328,37742,577,928,6,21899,255,669,4,15843,322,259,2,2135,19,49,0,1587,9,22,0,7726,203,56,0,2495,33,90,1,765,11,36,0,92,0,0,0
2020-12-13,329,38742,579,1000,2,22684,256,785,1,16058,323,215,1,2171,19,36,0,1614,9,27,0,7769,203,43,0,2568,33,73,0,782,12,17,1,95,0,3,0
2020-12-14,330,39424,586,682,7,23157,260,473,4,16267,326,209,3,2247,20,76,1,1645,9,31,0,7806,203,37,0,2642,35,74,2,796,12,14,0,103,0,8,0
2020-12-15,331,40272,599,848,13,23732,267,575,7,16540,332,273,6,2341,23,94,3,1664,9,19,0,7848,204,42,1,2768,40,126,5,809,12,13,0,112,0,9,0
2020-12-16,332,41326,611,1054,12,24489,278,757,11,16837,333,297,1,2413,23,72,0,1745,10,81,1,7897,204,49,0,2850,40,82,0,817,12,8,0,127,0,15,0
2020-12-17,333,42319,633,993,22,25273,290,784,12,17046,343,209,10,2460,28,47,5,1773,11,28,1,7936,207,39,3,2921,45,71,5,826,13,9,1,139,0,12,0
2020-12-18,334,43357,644,1038,11,26032,293,759,3,17325,351,279,8,2511,29,51,1,1793,11,20,0,7986,207,50,0,3006,53,85,8,844,13,18,0,166,0,27,0
2020-12-19,335,44382,658,1025,14,26720,297,688,4,17662,361,337,10,2643,32,132,3,1820,13,27,2,8109,209,123,2,3076,58,70,5,871,13,27,0,190,0,24,0
2020-12-20,336,45454,673,1072,15,27496,309,776,12,17958,364,296,3,2679,34,36,2,1866,14,46,1,8148,211,39,2,3133,58,57,0,926,13,55,0,214,0,24,0
2020-12-21,337,46346,697,892,24,28145,324,649,15,18201,373,243,9,2727,37,48,3,1896,15,30,1,8198,213,50,2,3185,62,52,4,948,13,22,0,237,0,23,0
2020-12-22,338,47168,721,822,24,28689,344,544,20,18479,377,278,4,2782,40,55,3,1930,15,34,0,8267,215,69,2,3232,64,47,2,971,13,23,0,256,0,19,0
2020-12-23,339,48226,738,1058,17,29405,356,716,12,18821,382,342,5,2886,41,104,1,1997,16,67,1,8349,215,82,0,3291,68,59,4,984,13,13,0,289,0,33,0
2020-12-24,340,49181,755,955,17,30049,369,644,13,19132,386,311,4,2973,42,87,1,2025,16,28,0,8421,215,72,0,3372,72,81,4,1005,13,21,0,315,0,26,0
2020-12-25,341,50396,772,1215,17,30910,376,861,7,19486,396,354,10,3108,46,135,4,2076,17,51,1,8484,219,63,4,3484,77,112,5,1018,13,13,0,335,0,20,0
2020-12-26,342,51500,792,1104,20,31672,390,762,14,19828,402,342,6,3219,47,111,1,2146,18,70,1,8535,220,51,1,3579,80,95,3,1053,13,35,0,359,0,24,0
2020-12-27,343,52446,806,946,14,32328,398,656,8,20118,408,290,6,3312,48,93,1,2175,18,29,0,8580,221,45,1,3675,85,96,5,1076,13,23,0,366,0,7,0
2020-12-28,344,53233,817,787,11,32858,404,530,6,20375,413,257,5,3382,49,70,1,2195,19,20,1,8634,221,54,0,3745,88,70,3,1103,13,27,0,377,0,11,0
2020-12-29,345,54262,857,1029,40,33659,434,801,30,20603,423,228,10,3465,51,83,2,2221,22,26,3,8685,222,51,1,3792,93,47,5,1124,13,21,0,382,0,5,0
2020-12-30,346,55287,877,1025,20,34364,451,705,17,20923,426,320,3,3558,53,93,2,2262,22,41,0,8779,224,94,2,3872,94,80,1,1141,13,17,0,392,0,10,0
2020-12-31,347,56227,898,940,21,35007,467,643,16,21220,431,297,5,3603,54,45,1,2286,22,24,0,8833,224,54,0,3996,99,124,5,1177,13,36,0,401,0,9,0
2021-01-01,348,57230,915,1003,17,35698,482,691,15,21532,433,312,2,3652,55,49,1,2316,22,30,0,8898,225,65,1,4109,99,113,0,1206,13,29,0,406,0,5,0
2021-01-02,349,58014,940,784,25,36234,496,536,14,21780,444,248,11,3699,60,47,5,2349,22,33,0,8961,230,63,5,4158,104,49,5,1237,13,31,0,418,0,12,0
2021-01-03,350,58655,960,641,20,36678,505,444,9,21977,455,197,11,3743,60,44,0,2392,25,43,3,9008,230,47,0,4193,110,35,6,1270,15,33,2,422,0,4,0
2021-01-04,351,59640,979,985,19,37363,515,685,10,22277,464,300,9,3794,61,51,1,2478,28,86,3,9060,231,52,1,4254,113,61,3,1298,17,28,2,431,0,9,0
2021-01-05,352,60312,1005,672,26,37818,531,455,16,22494,474,217,10,3851,65,57,4,2509,31,31,3,9123,235,63,4,4290,116,36,3,1325,17,27,0,439,0,8,0
2021-01-06,353,61121,1025,809,20,38385,544,567,13,22736,481,242,7,3904,66,53,1,2562,34,53,3,9165,236,42,1,4353,119,63,3,1341,17,16,0,444,0,5,0
2021-01-07,354,61954,1044,833,19,39008,559,623,15,22946,485,210,4,3949,67,45,1,2592,35,30,1,9189,237,24,1,4404,121,51,2,1371,17,30,0,453,0,9,0
2021-01-08,355,62586,1079,632,35,39460,583,452,24,23126,496,180,11,3988,71,39,4,2620,37,28,2,9216,238,27,1,4457,127,53,6,1382,18,11,1,459,0,6,0
2021-01-09,356,63182,1098,596,19,39881,594,421,11,23301,504,175,8,4049,74,61,3,2644,39,24,2,9258,239,42,1,4508,130,51,3,1387,18,5,0,464,0,5,0
2021-01-10,357,63813,1123,631,25,40281,611,400,17,23532,512,231,8,4091,74,42,0,2671,42,27,3,9300,239,42,0,4604,133,96,3,1407,20,20,2,468,0,4,0
2021-01-11,358,64232,1138,419,15,40578,625,297,14,23654,513,122,1,4111,74,20,0,2704,42,33,0,9319,239,19,0,4644,133,40,0,1417,20,10,0,470,0,2,0
2021-01-12,359,64740,1163,508,25,40924,643,346,18,23816,520,162,7,4136,76,25,2,2724,42,20,0,9352,240,33,1,4673,138,29,5,1424,21,7,1,472,0,2,0
2021-01-13,360,65276,1183,536,20,41281,654,357,11,23995,529,179,9,4160,77,24,1,2734,46,10,4,9376,240,24,0,4723,140,50,2,1444,23,20,2,473,0,1,0
2021-01-14,361,65772,1193,496,10,41598,659,317,5,24174,534,179,5,4195,77,35,0,2773,46,39,0,9405,240,29,0,4784,143,61,3,1455,24,11,1,475,0,2,0
2021-01-15,362,66256,1215,484,22,41923,671,325,12,24333,544,159,10,4212,79,17,2,2798,48,25,2,9422,242,17,2,4838,147,54,4,1468,24,13,0,476,0,1,0
2021-01-16,363,66803,1234,547,19,42264,684,341,13,24539,550,206,6,4232,80,20,1,2834,51,36,3,9451,242,29,0,4913,149,75,2,1490,24,22,0,480,0,4,0
2021-01-17,364,67303,1247,500,13,42614,691,350,7,24689,556,150,6,4249,84,17,4,2868,52,34,1,9473,246,22,4,4966,150,53,1,1494,24,4,0,480,0,0,0
2021-01-18,365,67669,1262,366,15,42858,702,244,11,24811,560,122,4,4272,87,23,3,2886,52,18,0,9494,249,21,3,4991,150,25,0,1508,25,14,1,482,0,2,0
2021-01-19,366,68020,1281,351,19,43099,714,241,12,24921,567,110,7,4294,89,22,2,2901,53,15,1,9514,252,20,3,5020,151,29,1,1524,27,16,2,483,0,1,0
2021-01-20,367,68393,1298,373,17,43374,722,275,8,25019,576,98,9,4304,90,10,1,2923,60,22,7,9527,253,13,1,5042,151,22,0,1533,28,9,1,489,0,6,0
2021-01-21,368,68773,1313,380,15,43651,732,277,10,25122,581,103,5,4322,92,18,2,2946,61,23,1,9541,254,14,1,5073,153,31,2,1539,29,6,1,494,0,5,0
2021-01-22,369,69087,1325,314,12,43874,740,223,8,25213,585,91,4,4331,94,9,2,2955,62,9,1,9547,256,6,2,5105,154,32,1,1547,29,8,0,496,0,2,0
2021-01-23,370,69490,1334,403,9,44118,746,244,6,25372,588,159,3,4354,96,23,2,2977,63,22,1,9572,257,25,1,5157,155,52,1,1552,29,5,0,499,0,3,0
2021-01-24,371,69859,1346,369,12,44367,753,249,7,25492,593,120,5,4386,98,32,2,2998,64,21,1,9595,258,23,1,5186,156,29,1,1563,30,11,1,500,0,1,0
2021-01-25,372,70264,1357,405,11,44543,761,176,8,25721,596,229,3,4534,100,148,2,3016,64,18,0,9617,260,22,2,5220,157,34,1,1566,30,3,0,500,0,0,0
2021-01-26,373,70597,1368,333,11,44734,768,191,7,25863,600,142,4,4553,100,19,0,3038,64,22,0,9636,260,19,0,5253,158,33,1,1608,30,42,0,500,0,0,0
2021-01-27,374,71113,1375,516,7,45008,772,274,4,26105,603,242,3,4570,100,17,0,3173,67,135,3,9650,260,14,0,5293,158,40,0,1626,30,18,0,500,0,0,0
2021-01-28,375,71592,1383,479,8,45266,777,258,5,26326,606,221,3,4602,100,32,0,3226,67,53,0,9684,260,34,0,5355,160,62,2,1632,30,6,0,500,0,0,0
2021-01-29,376,72037,1396,445,13,45522,787,256,10,26515,609,189,3,4618,101,16,1,3289,68,63,1,9703,261,19,1,5397,161,42,1,1639,30,7,0,501,0,1,0
2021-01-30,377,72458,1411,421,15,45823,796,301,9,26635,615,120,6,4638,102,20,1,3325,69,36,1,9722,262,19,1,5424,162,27,1,1642,32,3,2,503,0,2,0
2021-01-31,378,72781,1417,323,6,46045,799,222,3,26736,618,101,3,4645,102,7,0,3344,71,19,2,9732,262,10,0,5454,162,30,0,1648,32,6,0,504,0,1,0
2021-02-01,379,73066,1422,285,5,46249,801,204,2,26817,621,81,3,4653,102,8,0,3377,72,33,1,9746,263,14,1,5472,163,18,1,1656,32,8,0,504,0,0,0
2021-02-02,380,73361,1432,295,10,46448,805,199,4,26913,627,96,6,4676,102,23,0,3404,75,27,3,9774,264,28,1,5487,163,15,0,1663,33,7,1,504,0,0,0
2021-02-03,381,73794,1438,433,6,46757,809,309,4,27037,629,124,2,4727,103,51,1,3426,75,22,0,9791,264,17,0,5540,164,53,1,1668,33,5,0,505,0,1,0
2021-02-04,382,74223,1445,429,7,47094,814,337,5,27129,631,92,2,4746,103,19,0,3441,75,15,0,9802,265,11,1,5581,165,41,1,1676,33,8,0,507,0,2,0
2021-02-05,383,74573,1456,350,11,47351,822,257,8,27222,634,93,3,4759,103,13,0,3455,75,14,0,9818,265,16,0,5625,166,44,1,1681,33,5,0,509,0,2,0
2021-02-06,384,74939,1461,366,5,47625,824,274,2,27314,637,92,3,4782,105,23,2,3469,76,14,1,9838,267,20,2,5654,166,29,0,1682,33,1,0,515,0,6,0
2021-02-07,385,75264,1468,325,7,47889,831,264,7,27375,637,61,0,4798,105,16,0,3483,76,14,0,9850,267,12,0,5670,166,16,0,1687,33,5,0,517,0,2,0
2021-02-08,386,75527,1471,263,3,48095,832,206,1,27432,639,57,2,4808,105,10,0,3490,77,7,1,9870,268,20,1,5682,166,12,0,1691,33,4,0,517,0,0,0
2021-02-09,387,75800,1479,273,8,48312,838,217,6,27488,641,56,2,4818,106,10,1,3501,77,11,0,9881,268,11,0,5699,166,17,0,1694,34,3,1,519,0,2,0
2021-02-10,388,74247,1473,405,4,48656,842,344,4,25591,631,61,0,4823,106,5,0,3518,77,17,0,9897,268,16,0,5719,166,20,0,1699,34,5,0,519,0,0,0
2021-02-11,389,74709,1483,462,10,49039,849,383,7,25670,634,79,3,4829,106,6,0,3534,78,16,1,9910,268,13,0,5751,167,32,1,1710,34,11,0,523,1,4,1
2021-02-12,390,77051,1504,384,11,49338,858,299,9,27713,646,85,2,4848,106,19,0,3546,79,12,1,9927,268,17,0,5786,168,35,1,1716,34,6,0,527,1,4,0
2021-02-13,391,77396,1511,345,7,49595,862,257,4,27801,649,88,3,4876,106,28,0,3554,79,8,0,9945,268,18,0,5828,170,42,2,1718,35,2,1,527,1,0,0
2021-02-14,392,77700,1519,304,8,49838,869,243,7,27862,650,61,1,4896,106,20,0,3562,79,8,0,9953,268,8,0,5854,170,26,0,1723,36,5,1,527,1,0,0
2021-02-15,393,78022,1524,322,5,50092,873,254,4,27930,651,68,1,4911,106,15,0,3573,79,11,0,9965,268,12,0,5881,171,27,1,1724,36,1,0,527,1,0,0
2021-02-16,394,78451,1531,429,7,50395,878,303,5,28056,653,126,2,4980,107,69,1,3582,80,9,1,9983,269,18,1,5963,171,82,0,1728,36,4,0,528,1,1,0
2021-02-17,395,79041,1535,590,4,50810,881,415,3,28231,654,175,1,5069,107,89,0,3605,81,23,1,10001,269,18,0,6064,171,101,0,1731,36,3,0,528,1,0,0
2021-02-18,396,79631,1541,590,6,51242,885,432,4,28389,656,158,2,5126,108,57,1,3626,81,21,0,10026,270,25,1,6126,172,62,1,1734,36,3,0,533,1,5,0
2021-02-19,397,80164,1547,533,6,51638,889,396,4,28526,658,137,2,5170,108,44,0,3642,81,16,0,10054,270,28,0,6175,173,49,1,1739,37,5,1,536,1,3,0
2021-02-20,398,80580,1550,416,3,51953,891,315,2,28627,659,101,1,5200,108,30,0,3661,81,19,0,10079,271,25,1,6201,173,26,0,1742,37,3,0,538,1,2,0
2021-02-21,399,80971,1554,391,4,52264,894,311,3,28707,660,80,1,5217,108,17,0,3681,81,20,0,10091,271,12,0,6226,173,25,0,1748,38,6,1,541,1,3,0
2021-02-22,400,81284,1559,313,5,52500,898,236,4,28784,661,77,1,5232,109,15,1,3692,81,11,0,10102,271,11,0,6244,174,18,1,1767,38,19,0,541,1,0,0
2021-02-23,401,81613,1570,329,11,52751,903,251,5,28862,667,78,6,5245,109,13,0,3711,82,19,1,10113,271,11,0,6265,176,21,2,1781,41,14,3,541,1,0,0
2021-02-24,402,82030,1573,417,3,53043,905,292,2,28987,668,125,1,5262,109,17,0,3755,82,44,0,10131,271,18,0,6291,176,26,0,1790,41,9,0,543,1,2,0
2021-02-25,403,82398,1578,368,5,53311,907,268,2,29087,671,100,3,5282,109,20,0,3786,84,31,2,10147,271,16,0,6326,177,35,1,1792,41,2,0,548,1,5,0
2021-02-26,404,82761,1582,363,4,53588,911,277,4,29173,671,86,0,5301,109,19,0,3817,84,31,0,10167,271,20,0,6339,177,13,0,1797,41,5,0,548,1,0,0
2021-02-27,405,83166,1592,405,10,53911,917,323,6,29255,675,82,4,5316,109,15,0,3853,84,36,0,10181,271,14,0,6355,180,16,3,1802,41,5,0,549,1,1,0
2021-02-28,406,83499,1599,333,7,54179,924,268,7,29320,675,65,0,5337,109,21,0,3874,84,21,0,10196,271,15,0,6368,180,13,0,1805,41,3,0,550,1,1,0
2021-03-01,407,83837,1601,338,2,54441,926,262,2,29396,675,76,0,5348,109,11,0,3892,84,18,0,10214,271,18,0,6388,180,20,0,1810,41,5,0,550,1,0,0
2021-03-02,408,84156,1602,319,1,54682,926,241,0,29474,676,78,1,5363,109,15,0,3912,84,20,0,10231,271,17,0,6409,180,21,0,1812,41,2,0,555,1,5,0
2021-03-03,409,84582,1608,426,6,55035,931,353,5,29547,677,73,1,5392,109,29,0,3923,84,11,0,10255,272,24,1,6422,180,13,0,1818,41,6,0,559,1,4,0
2021-03-04,410,84983,1615,401,7,55347,937,312,6,29636,678,89,1,5409,109,17,0,3936,84,13,0,10286,272,31,0,6441,180,19,0,1824,41,6,0,562,1,3,0
2021-03-05,411,85364,1623,381,8,55656,944,309,7,29708,679,72,1,5437,109,28,0,3944,84,8,0,10308,272,22,0,6469,180,28,0,1828,42,4,1,564,1,2,0
2021-03-06,412,85768,1628,404,5,55973,948,317,4,29795,680,87,1,5467,109,30,0,3952,84,8,0,10333,272,25,0,6492,181,23,1,1835,42,7,0,569,1,5,0
2021-03-07,413,86167,1630,399,2,56296,949,323,1,29871,681,76,1,5484,109,17,0,3967,84,15,0,10349,272,16,0,6506,181,14,0,1845,42,10,0,573,1,4,0
2021-03-08,414,86502,1638,335,8,56536,956,240,7,29966,682,95,1,5519,109,35,0,3991,85,24,1,10375,272,26,0,6535,181,29,0,1855,42,10,0,576,1,3,0
2021-03-09,415,86929,1641,427,3,56835,958,299,2,30094,683,128,1,5555,109,36,0,4032,85,41,0,10399,272,24,0,6579,182,44,1,1868,42,13,0,578,1,2,0
2021-03-10,416,87381,1644,452,3,57189,960,354,2,30192,684,98,1,5582,110,27,1,4041,85,9,0,10418,273,19,1,6613,182,34,0,1888,42,20,0,580,1,2,0
2021-03-11,417,87825,1648,444,4,57522,963,333,3,30303,685,111,1,5593,111,11,1,4052,85,11,0,10428,274,10,1,6653,182,40,0,1918,42,30,0,582,1,2,0
2021-03-12,418,88292,1658,467,10,57846,969,324,6,30446,689,143,4,5625,111,32,0,4062,85,10,0,10459,274,31,0,6674,185,21,3,1930,42,12,0,584,1,2,0
2021-03-13,419,88766,1663,474,5,58170,973,324,4,30596,690,150,1,5651,111,26,0,4067,85,5,0,10484,275,25,1,6701,185,27,0,1948,42,18,0,585,1,1,0
2021-03-14,420,89202,1665,436,2,58496,974,326,1,30706,691,110,1,5659,111,8,0,4075,85,8,0,10495,275,11,0,6716,186,15,1,1964,42,16,0,586,1,1,0
2021-03-15,421,89569,1671,367,6,58784,980,288,6,30785,691,79,0,5677,111,18,0,4080,85,5,0,10508,275,13,0,6726,186,10,0,1974,42,10,0,589,1,3,0
2021-03-16,422,89914,1674,345,3,59019,983,235,3,30895,691,110,0,5685,111,8,0,4088,85,8,0,10514,275,6,0,6739,186,13,0,1986,42,12,0,591,1,2,0
2021-03-17,423,90366,1682,452,8,59342,989,323,6,31024,693,129,2,5706,111,21,0,4109,85,21,0,10540,275,26,0,6758,187,19,1,1996,42,10,0,592,1,1,0
2021-03-18,424,90793,1684,427,2,59641,991,299,2,31152,693,128,0,5730,111,24,0,4124,85,15,0,10561,275,21,0,6783,187,25,0,2019,42,23,0,593,1,1,0
2021-03-19,425,88756,1672,399,2,59961,992,320,1,28795,680,79,1,5746,111,16,0,4141,85,17,0,10571,275,10,0,6794,187,11,0,2049,43,30,1,593,1,0,0
2021-03-20,426,91627,1689,435,3,60273,993,312,1,31354,696,123,2,5767,111,21,0,4155,85,14,0,10595,275,24,0,6811,187,17,0,2066,43,17,0,594,1,1,0
2021-03-21,427,92064,1692,437,3,60572,996,299,3,31492,696,138,0,5783,111,16,0,4167,85,12,0,10617,275,22,0,6841,187,30,0,2079,43,13,0,595,1,1,0
2021-03-22,428,92454,1693,390,1,60827,997,255,1,31627,696,135,0,5799,111,16,0,4178,85,11,0,10636,275,19,0,6877,187,36,0,2100,43,21,0,596,1,1,0
2021-03-23,429,92782,1700,328,7,61053,1002,226,5,31729,698,102,2,5816,111,17,0,4187,85,9,0,10645,276,9,1,6900,188,23,1,2109,43,9,0,596,1,0,0
2021-03-24,430,90576,1689,381,3,61356,1004,303,2,29220,685,78,1,5824,112,8,1,4193,85,6,0,10668,276,23,0,6917,188,17,0,2127,43,18,0,596,1,0,0
2021-03-25,431,93579,1705,416,2,61636,1005,280,1,31943,700,136,1,5848,112,24,0,4202,85,9,0,10702,276,34,0,6941,188,24,0,2154,44,27,1,596,1,0,0
2021-03-26,432,94043,1712,464,7,61969,1010,333,5,32074,702,131,2,5872,112,24,0,4209,85,7,0,10725,276,23,0,6954,190,13,2,2178,44,24,0,598,1,2,0
2021-03-27,433,94530,1717,487,5,62272,1013,303,3,32258,704,184,2,5923,112,51,0,4218,85,9,0,10785,276,60,0,6992,190,38,0,2213,45,35,1,600,1,2,0
2021-03-28,434,94989,1718,459,1,62586,1014,314,1,32403,704,145,0,5953,112,30,0,4225,85,7,0,10810,276,25,0,7060,190,68,0,2232,45,19,0,600,1,0,0
2021-03-29,435,95355,1722,366,4,62836,1015,250,1,32519,707,116,3,5967,113,14,1,4235,85,10,0,10830,278,20,2,7117,190,57,0,2238,46,6,1,600,1,0,0
2021-03-30,436,95781,1725,426,3,63103,1017,267,2,32678,708,159,1,6011,113,44,0,4261,86,26,1,10869,278,39,0,7166,190,49,0,2251,46,13,0,600,1,0,0
2021-03-31,437,96269,1727,488,2,63387,1018,284,1,32882,709,204,1,6064,113,53,0,4283,86,22,0,10905,278,36,0,7243,190,77,0,2267,47,16,1,602,1,2,0
2021-04-01,438,96803,1731,534,4,63726,1020,339,2,33077,711,195,2,6121,113,57,0,4307,86,24,0,10931,279,26,1,7316,190,73,0,2287,47,20,0,604,1,2,0
2021-04-02,439,94556,1717,514,2,64068,1022,342,2,30488,695,172,0,6175,113,54,0,4324,86,17,0,10967,279,36,0,7366,190,50,0,2297,47,10,0,608,1,4,0
2021-04-03,440,97838,1736,521,3,64384,1023,316,1,33454,713,205,2,6222,113,47,0,4347,86,23,0,10988,279,21,0,7437,191,71,1,2313,47,16,0,609,1,1,0
2021-04-04,441,98352,1740,514,4,64695,1027,311,4,33657,713,203,0,6277,113,55,0,4375,86,28,0,11017,279,29,0,7518,191,81,0,2319,47,6,0,611,1,2,0
2021-04-05,442,98801,1744,449,4,64971,1030,276,3,33830,714,173,1,6315,113,38,0,4394,86,19,0,11046,279,29,0,7579,191,61,0,2333,48,14,1,613,1,2,0
2021-04-06,443,99261,1748,460,4,65243,1034,272,4,34018,714,188,0,6351,113,36,0,4444,86,50,0,11073,279,27,0,7621,191,42,0,2348,48,15,0,613,1,0,0
2021-04-07,444,99914,1752,653,4,65656,1038,413,4,34258,714,240,0,6439,113,88,0,4463,86,19,0,11104,279,31,0,7696,191,75,0,2364,48,16,0,616,1,3,0
